925,

1075

1895.8,3.84606E-21,1.72871E-21
1896,3.67353E-21,1.65557E-21
1896.2,3.53258E-21,1.59628E-21
1896.4,3.42323E-21,1.55099E-21
1896.6,3.34633E-21,1.52019E-21
1896.8,3.30175E-21,1.50393E-21
1897,3.28641E-21,1.50093E-21
1897.2,3.29325E-21,1.50805E-21
1897.4,3.31567E-21,1.52236E-21
1897.6,3.34382E-21,1.53937E-21
1897.8,3.36948E-21,1.5553E-21
1898,3.38399E-21,1.56616E-21
1898.2,3.37687E-21,1.56701E-21
1898.4,3.34137E-21,1.55466E-21
1898.6,3.27285E-21,1.52683E-21
1898.8,3.16948E-21,1.48253E-21
1899,3.03468E-21,1.42325E-21
1899.2,2.875E-21,1.35194E-21
1899.4,2.69998E-21,1.27301E-21
1899.6,2.51976E-21,1.19119E-21
1899.8,2.34409E-21,1.11109E-21
1900,2.18138E-21,1.03671E-21
1900.2,2.03766E-21,9.70972E-22
1900.4,1.91694E-21,9.15872E-22
1900.6,1.82179E-21,8.72716E-22
1900.8,1.75221E-21,8.41612E-22
1901,1.70472E-21,8.20972E-22
1901.2,1.67452E-21,8.08564E-22
1901.4,1.6561E-21,8.01789E-22
1901.6,1.64321E-21,7.97654E-22
1901.8,1.63335E-21,7.94966E-22
1902,1.62455E-21,7.9278E-22
1902.2,1.61442E-21,7.89919E-22
1902.4,1.60255E-21,7.86186E-22
1902.6,1.58929E-21,7.81744E-22
1902.8,1.57494E-21,7.76738E-22
1903,1.56202E-21,7.72404E-22
1903.2,1.55335E-21,7.70146E-22
1903.4,1.55166E-21,7.71341E-22
1903.6,1.55902E-21,7.77051E-22
1903.8,1.5763E-21,7.8774E-22
1904,1.60398E-21,8.03689E-22
1904.2,1.64107E-21,8.24448E-22
1904.4,1.68743E-21,8.49976E-22
1904.6,1.74223E-21,8.79895E-22
1904.8,1.80486E-21,9.13932E-22
1905,1.87309E-21,9.50987E-22
1905.2,1.9453E-21,9.90254E-22
1905.4,2.01875E-21,1.03036E-21
1905.6,2.09082E-21,1.06996E-21
1905.8,2.16067E-21,1.10862E-21
1906,2.22706E-21,1.14569E-21
1906.2,2.28818E-21,1.18024E-21
1906.4,2.34178E-21,1.21107E-21
1906.6,2.38575E-21,1.23706E-21
1906.8,2.41713E-21,1.25663E-21
1907,2.43493E-21,1.26922E-21
1907.2,2.4385E-21,1.27443E-21
1907.4,2.42864E-21,1.27261E-21
1907.6,2.40678E-21,1.26448E-21
1907.8,2.37551E-21,1.25134E-21
1908,2.3388E-21,1.23524E-21
1908.2,2.3005E-21,1.21821E-21
1908.4,2.26541E-21,1.20278E-21
1908.6,2.23679E-21,1.19071E-21
1908.8,2.2189E-21,1.18429E-21
1909,2.21403E-21,1.1848E-21
1909.2,2.22369E-21,1.1931E-21
1909.4,2.24731E-21,1.20894E-21
1909.6,2.28361E-21,1.23169E-21
1909.8,2.3303E-21,1.26017E-21
1910,2.38438E-21,1.2928E-21
1910.2,2.44301E-21,1.32807E-21
1910.4,2.50352E-21,1.36454E-21
1910.6,2.56428E-21,1.40132E-21
1910.8,2.62406E-21,1.43775E-21
1911,2.6844E-21,1.47467E-21
