Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],flint spectrum 05 24 2021
771.181,-29.70468033
771.315,-24.10207089
771.449,-40.4995591
771.584,-11.69694966
771.718,-23.59443763
771.852,-14.19186481
771.987,-30.08927978
772.121,-23.38674358
772.256,-17.38415855
772.390,-23.18159793
772.524,-34.07904952
772.659,-32.67651332
772.793,-28.5739405
772.927,-15.57136768
773.061,-30.06878265
773.196,-34.26623424
773.330,-17.66371024
773.464,-17.46112498
773.599,-19.35855215
773.733,-19.25600375
773.867,-7.853455337
774.001,-18.75090693
774.136,-23.34834631
774.270,-28.94577349
774.404,-29.74320067
774.538,-34.14066447
774.673,-40.03807944
774.807,-19.23554324
774.941,-33.13297041
775.075,-16.53038514
775.209,-44.12784894
775.344,-34.02526391
775.478,-18.8227155
775.612,-13.62013048
775.746,-11.71759427
775.880,-14.41503366
776.014,-37.11249746
776.148,-33.60993684
776.283,-35.40736402
776.417,-5.704766782
776.551,-16.20220617
776.685,-33.09964531
776.819,-21.09713353
776.953,-17.0945485
777.087,-28.19198788
777.221,-5.189415058
777.355,-10.88686665
777.490,-32.68433045
777.624,-18.58173321
777.758,-21.7791726
777.892,-9.276599773
778.026,-14.17408799
778.160,-25.57151516
778.294,-17.36896699
778.428,-45.36638196
778.562,-25.36379693
778.696,-23.76128515
778.830,-25.05869988
778.964,-37.75612706
779.098,-14.75360306
779.232,-29.65099362
779.366,-23.24848183
779.500,-19.44592121
779.634,-24.14334839
779.768,-21.24078778
779.902,-21.13822716
780.036,-29.53562992
780.170,-21.13306931
780.304,-16.03050869
780.438,-18.72798446
780.571,-34.02543605
780.705,-21.52283882
780.839,-30.02031482
780.973,-27.817742
781.107,-27.61519359
781.241,-20.71263297
781.375,-16.81007236
781.509,-29.20751174
781.643,-21.8049023
781.776,-27.70235389
781.910,-17.59979328
782.044,-22.19725684
782.178,-25.39470843
782.312,-35.09211119
782.446,-26.0895872
782.579,-31.88702658
782.713,-14.38446596
782.847,-27.68190535
782.981,-27.37934473
783.115,-31.0767475
783.248,-28.6742113
783.382,-20.17161406
783.516,-32.86909006
783.650,-26.46649259
783.783,-36.66396859
783.917,-37.56140798
784.051,-33.25882295
784.185,-40.25626233
784.318,-26.15371393
784.452,-32.55117772
784.586,-26.84859269
784.720,-28.24603208
784.853,-17.34347146
784.987,-29.94093526
785.121,-35.23833803
785.254,-26.63577741
785.388,-44.63324097
785.522,-15.03065594
785.655,-14.62810753
785.789,-20.92555912
785.923,-49.82296189
786.056,-29.6204501
786.190,-44.71787728
786.324,-32.71530445
786.457,-36.51274384
786.591,-23.51019543
786.724,-26.00763481
786.858,-19.20506199
786.992,-30.10250114
787.125,-36.09991611
787.259,-49.89740432
787.392,-31.59480732
787.526,-20.89224671
787.659,-33.78968609
787.793,-35.08713768
787.927,-34.38456486
788.060,-20.28204087
788.194,-33.17948025
788.327,-24.57690743
788.461,-39.07433461
788.594,-38.07176178
788.728,-29.16918896
788.861,-32.26666497
788.995,-28.06410411
789.128,-22.46150688
789.262,-31.95899509
789.395,-40.75639785
789.529,-27.45384944
789.662,-30.75126441
789.795,-28.14875263
789.929,-14.04614318
790.062,-31.94360698
790.196,-34.34105857
790.329,-34.13848575
790.463,-27.43592513
790.596,-37.13337673
790.729,-28.13080366
790.863,-25.12826746
790.996,-51.52570685
791.130,-19.12314623
791.263,-13.22053679
791.396,-32.81798838
791.530,-30.71542776
791.663,-19.41286715
791.796,-35.21029433
791.930,-19.80775812
792.063,-29.7051731
792.196,-25.90261248
792.330,-39.10010045
792.463,-34.19752763
792.596,-45.59497922
792.730,-43.9924064
792.863,-33.18982137
792.996,-30.78727296
793.129,-42.38470014
793.263,-27.48213952
793.396,-22.6795667
793.529,-31.5770305
793.662,-46.37448209
793.796,-30.47193368
793.929,-25.36934841
794.062,-36.76680001
794.195,-40.4642516
794.329,-35.86169098
794.462,-21.95908154
794.595,-19.15652092
794.728,-45.95398472
794.861,-34.25139969
794.995,-30.2488879
795.128,-34.24630287
795.261,-31.64374226
795.394,-35.04120606
795.527,-46.4386452
795.660,-30.63607238
795.793,-34.33348735
795.927,-38.93091453
796.060,-29.92840274
796.193,-37.82581771
796.326,-27.42323268
796.459,-33.52072113
796.592,-61.41811169
796.725,-44.71555107
796.858,-30.51302708
796.991,-34.11042984
797.124,-34.10789364
797.257,-35.40533303
797.391,-22.10278462
797.524,-19.200224
797.657,-44.19766315
797.790,-25.39509033
797.923,-31.79252971
798.056,-38.78996909
798.189,-23.08740848
798.322,-40.08484786
798.455,-28.28228725
798.588,-23.27973884
798.721,-32.37715381
798.854,-39.37461761
798.987,-19.37202037
799.120,-34.16949638
799.253,-29.76694773
799.386,-18.66435049
799.518,-32.6618265
799.651,-31.35925368
799.784,-24.65670527
799.917,-28.75413245
800.050,-50.65157183
800.183,-47.3489868
800.316,-33.84646281
800.449,-43.54388998
800.582,-31.24134157
800.715,-33.13876875
800.847,-18.83622011
800.980,-44.23365949
801.113,-42.13109887
801.246,-46.52850164
801.379,-21.12595323
801.512,-61.62339261
801.645,-25.12081979
801.777,-48.71827138
801.910,-43.11573518
802.043,-21.41313794
802.176,-46.61057733
802.309,-38.70804113
802.441,-46.70548051
802.574,-45.40290745
802.707,-26.60032242
802.840,-34.69778622
802.973,-38.89520119
803.105,-39.8926772
803.238,-35.2900924
803.371,-27.68753179
803.503,-29.28495897
803.636,-39.88241032
803.769,-46.6798375
803.902,-34.97727688
804.034,-38.77475289
804.167,-37.47216786
804.300,-33.66964386
804.432,-20.66705883
804.565,-46.7644738
804.698,-43.96191319
804.830,-21.85937699
804.963,-34.65679196
805.096,-21.45425576
805.228,-33.15171932
805.361,-31.64913429
805.494,-38.14659808
805.626,-38.64402526
805.759,-33.14147685
805.892,-34.23887962
806.024,-30.43633121
806.157,-38.53375839
806.289,-34.73118556
806.422,-35.92863715
806.554,-31.52607654
806.687,-34.72351592
806.820,-42.42094286
806.952,-24.81838225
807.085,-15.31582163
807.217,-39.01329764
807.350,-42.61074923
807.482,-44.20818861
807.615,-26.60559138
807.747,-32.30304321
807.880,-27.00045794
808.012,-20.99790343
808.145,-34.39533671
808.277,-37.49277609
808.410,-31.7902521
808.542,-29.18765486
808.675,-19.58509425
808.807,-41.78258246
808.940,-41.47998522
809.072,-41.27742461
809.204,-50.3748884
809.337,-37.37231558
809.469,-39.06974252
809.602,-42.86718191
809.734,-37.96460908
809.866,-49.5620973
809.999,-48.25948785
810.131,-29.05696386
810.264,-36.45439103
810.396,-34.551806
810.528,-36.04928201
810.661,-36.94669698
810.793,-49.04417299
810.925,-44.44161237
811.058,-45.3390271
811.190,-49.33646649
811.322,-33.43390587
811.455,-34.03136967
811.587,-35.72877243
811.719,-55.02623623
811.852,-36.12368782
811.984,-40.52107838
812.116,-38.61854218
812.248,-28.31599377
812.381,-22.01342095
812.513,-41.71084812
812.645,-44.60828751
812.777,-30.10571469
812.910,-30.8032029
813.042,-32.90064228
813.174,-23.49804505
813.306,-47.09549664
813.439,-42.79291161
813.571,-46.49038761
813.703,-40.28781455
813.835,-34.38522952
813.967,-46.38271774
814.100,-42.08015712
814.232,-43.17759651
814.364,-33.67499927
814.496,-49.77243865
814.628,-37.16990245
814.760,-20.46732963
814.892,-40.5647446
815.025,-45.76219619
815.157,-41.75965999
815.289,-21.05711134
815.421,-44.05452631
815.553,-43.85194128
815.685,-53.84938067
815.817,-35.44682005
815.949,-41.64430827
816.081,-35.54169882
816.213,-45.43917483
816.345,-37.4365898
816.477,-32.13402918
816.609,-32.53149298
816.741,-36.72889574
816.873,-45.22634734
817.006,-54.32378672
817.138,-49.9212139
817.270,-49.41870211
817.402,-39.81611708
817.534,-41.51354426
817.665,-38.71095923
817.797,-44.30842303
817.929,-28.90587462
818.061,-31.80330156
818.193,-41.20075315
818.325,-51.39818033
818.457,-46.1956075
818.589,-49.89308351
818.721,-45.09048627
818.853,-41.08793786
818.985,-35.18538946
819.117,-35.28281663
819.249,-44.28028043
819.381,-31.87771982
819.512,-42.57517141
819.644,-44.57256172
819.776,-55.97002552
819.908,-64.06748932
820.040,-16.8649165
820.172,-33.66233147
820.304,-35.35978306
820.435,-37.85721024
820.567,-36.35464962
820.699,-31.35208901
820.831,-36.0495406
820.963,-40.94699219
821.095,-46.94440716
821.226,-24.54188293
821.358,-32.83931034
821.490,-26.73672531
821.622,-15.13417691
821.753,-37.13160408
821.885,-25.72901905
822.017,-28.02651947
822.149,-37.02394665
822.280,-39.5213858
822.412,-33.71878856
822.544,-32.31624015
822.676,-30.91367954
822.807,-35.71110671
822.939,-38.90859493
823.071,-42.90599769
823.202,-24.90342487
823.334,-32.80090087
823.466,-47.09832805
823.597,-36.59574302
823.729,-22.59323123
823.861,-36.19067038
823.992,-30.78808535
824.124,-29.28554915
824.256,-38.08298853
824.387,-31.3803913
824.519,-47.77784289
824.650,-31.87529448
824.782,-39.77272166
824.914,-21.67014883
825.045,-43.26757601
825.177,-35.16506422
825.308,-36.46245478
825.440,-35.05989393
825.571,-27.75735772
825.703,-29.35480932
825.834,-18.75223673
825.966,-35.34968832
826.098,-28.14715212
826.229,-33.84455489
826.361,-36.74201868
826.492,-55.039409
826.624,-30.33689721
826.755,-41.43432439
826.887,-35.53173936
827.018,-17.62921537
827.149,-30.42664255
827.281,-24.12404531
827.412,-42.22150911
827.544,-40.11894849
827.675,-38.31637567
827.807,-48.21381505
827.938,-30.71125444
828.070,-34.50869358
828.201,-33.30615738
828.332,-34.70358456
828.464,-45.90102394
828.595,-52.99845112
828.727,-47.39590271
828.858,-33.09331768
828.989,-45.09075707
829.121,-40.78822087
829.252,-20.88564804
829.383,-33.18309964
829.515,-32.58053902
829.646,-32.37797817
829.777,-35.57544196
829.909,-37.37284473
830.040,-52.07032073
830.171,-30.46771129
830.303,-43.66513871
830.434,-37.56263913
830.565,-24.86007851
830.696,-36.05751766
830.828,-51.65495704
830.959,-32.8523598
831.090,-31.34983581
831.221,-58.04726299
831.353,-25.24469016
831.484,-35.94211734
831.615,-23.13959335
831.746,-31.83700832
831.878,-24.93443549
832.009,-47.2319115
832.140,-37.82933868
832.271,-36.72676586
832.402,-21.02422942
832.534,-44.72163218
832.665,-22.81907156
832.796,-19.81651095
832.927,-30.91393812
833.058,-30.71142634
833.189,-41.90881689
833.320,-35.9062929
833.452,-42.40373228
833.583,-50.80118376
833.714,-33.89859873
833.845,-57.39603811
833.976,-27.8934897
834.107,-25.19089247
834.238,-36.58836847
834.369,-55.78577112
834.500,-17.88317388
834.631,-14.98069871
834.762,-27.37813822
834.893,-21.07554098
835.024,-33.57298036
835.156,-41.57040754
835.287,-39.36787134
835.418,-27.2652984
835.549,-34.86272558
835.680,-42.56017717
835.811,-25.15761655
835.942,-53.45509256
836.073,-36.25248311
836.204,-33.349959
836.334,-30.84739838
836.465,-36.24481335
836.596,-31.74228936
836.727,-13.73967992
836.858,-30.43714372
836.989,-21.43458298
837.120,-30.33204678
837.251,-41.22947396
837.382,-41.02688893
837.513,-22.32436493
837.644,-43.12180432
837.775,-39.51923138
837.906,-25.91668297
838.036,-23.11409794
838.167,-26.81151291
838.298,-27.60895229
838.429,-38.40639168
838.560,-28.50384315
838.691,-28.40125812
838.821,-28.49873412
838.952,-39.19619792
839.083,-49.2936251
839.214,-42.29107681
839.345,-34.68847957
839.475,-48.28590675
839.606,-44.78335822
839.737,-49.28079761
839.868,-35.5782492
839.999,-43.875713
840.129,-27.87315238
840.260,-41.27059177
840.391,-37.66801883
840.522,-32.16542159
840.652,-49.96286097
840.783,-48.46032477
840.914,-40.85777636
841.044,-23.15517913
841.175,-26.35264281
841.306,-27.3501066
841.437,-28.34752158
841.567,-34.64497317
841.698,-33.34240034
841.829,-31.53983973
841.959,-32.53727899
842.090,-39.43474279
842.220,-42.93216997
842.351,-44.82959715
842.482,-39.32706095
842.612,-50.82448812
842.743,-29.32189077
842.874,-40.31929353
843.004,-33.41679395
843.135,-41.31425775
843.265,-34.01168493
843.396,-48.30912431
843.526,-36.10653916
843.657,-59.60401541
843.788,-40.50140584
843.918,-25.79884523
844.049,-44.09629682
844.179,-46.8937362
844.310,-33.19116338
844.440,-13.88860277
844.571,-51.98607865
844.701,-43.78351804
844.832,-49.88094521
844.962,-38.07836018
845.093,-35.37579957
845.223,-44.47323895
845.354,-35.47067822
845.484,-28.06815422
845.615,-33.46560582
845.745,-31.76299637
845.875,-43.36044796
846.006,-29.55787514
846.136,-43.05531452
846.267,-52.4527782
846.397,-14.3502298
846.528,-34.94768139
846.658,-32.74508415
846.788,-25.64253574
846.919,-43.63998733
847.049,-29.1374266
847.179,-23.93485378
847.310,-17.73226875
847.440,-46.42974475
847.570,-35.72715972
847.701,-35.92461131
847.831,-26.82203837
847.961,-54.51947776
848.092,-35.71691726
848.222,-43.51435664
848.352,-41.21178382
848.483,-26.90927203
848.613,-36.6066748
848.743,-43.4041386
848.873,-24.00156566
849.004,-28.19899283
849.134,-45.79642001
849.264,-46.0938716
849.394,-13.39131099
849.525,-28.58875037
849.655,-37.58622626
849.785,-45.98361681
849.915,-45.08109282
850.046,-42.3785322
850.176,-39.77595938
850.306,-36.57337435
850.436,-47.67086244
850.566,-27.26830183
850.696,-43.06572901
850.827,-36.26313177
850.957,-37.26058336
851.087,-42.75805937
851.217,-43.1554376
851.347,-24.05292581
851.477,-37.35032857
851.607,-48.64779237
851.738,-30.94521955
851.868,-39.24265893
851.998,-52.04011041
852.128,-39.53753758
852.258,-43.23496476
852.388,-42.83241635
852.518,-52.12989248
852.648,-32.62731965
852.778,-29.32472242
852.908,-32.42221063
853.038,-24.2196499
853.168,-32.31706487
853.298,-56.71451646
853.428,-31.71193143
853.558,-40.90937081
853.688,-41.40683461
853.818,-30.40424946
853.948,-32.70167664
854.078,-51.89911602
854.208,-26.99655541
854.338,-19.19404362
854.468,-43.49145859
854.598,-38.68891006
854.728,-41.48632503
854.858,-30.58377662
854.988,-47.9811916
855.118,-35.97867981
855.248,-33.97608257
855.378,-18.77349742
855.507,-45.57099784
855.637,-29.06843723
855.767,-41.66587661
855.897,-22.763316
856.027,-15.16074317
856.157,-32.65819465
856.287,-22.25560962
856.417,-24.95307341
856.546,-30.65046397
856.676,-16.24791556
856.806,-32.74535495
856.936,-18.44279445
857.066,-24.34023994
857.195,-37.0376731
857.325,-22.13510028
857.455,-39.43256408
857.585,-23.43002787
857.715,-23.22744284
857.844,-41.62487002
857.974,-44.42232149
858.104,-33.11974867
858.234,-35.91720026
858.363,-25.51462744
858.493,-28.21209124
858.623,-37.60954283
858.752,-47.50695768
858.882,-30.60439707
859.012,-39.30181204
859.142,-29.19930025
859.271,-35.89671522
859.401,-46.89413019
859.531,-39.29160608
859.660,-31.48902105
859.790,-35.48649705
859.919,-26.18388761
860.049,-42.18135141
860.179,-40.57877858
860.308,-41.97623018
860.438,-29.07369386
860.568,-47.57112103
860.697,-34.868536
860.827,-31.46598759
860.956,-28.96341477
861.086,-34.96087857
861.216,-36.75831784
861.345,-25.35573293
861.475,-40.55319672
861.604,-25.45064832
861.734,-33.24803887
861.863,-36.74549046
861.993,-21.14296647
862.122,-47.14038132
862.252,-26.23784512
862.381,-42.33526009
862.511,-36.03267506
862.640,-36.23012665
862.770,-44.52759045
862.899,-33.32499321
863.029,-42.9224691
863.158,-44.41988407
863.288,-26.11731125
863.417,-34.81476284
863.547,-42.31223884
863.676,-27.40969044
863.805,-53.00711749
863.935,-37.90450805
864.064,-29.30197185
864.194,-51.39941123
864.323,-30.59683841
864.452,-28.0942778
864.582,-29.29172927
864.711,-26.18915644
864.840,-40.88658362
864.970,-47.28402301
865.099,-34.08146239
865.229,-51.97891398
865.358,-18.27635325
865.487,-48.37382925
865.616,-40.37121981
865.746,-31.06868373
865.875,-32.06611091
866.004,-24.4635625
866.134,-35.36098967
866.263,-30.05846568
866.392,-28.85589274
866.522,-43.05330771
866.651,-24.95078371
866.780,-11.14821089
866.909,-27.24562586
867.038,-47.34307745
867.168,-38.44051672
867.297,-45.13793169
867.426,-32.03537107
867.555,-22.93285929
867.685,-23.13024984
867.814,-20.92767702
867.943,-25.42516511
868.072,-26.2226167
868.201,-39.52003167
868.330,-36.21745885
868.460,-21.91489824
868.589,-33.11234983
868.718,-34.40981351
868.847,-24.20724068
868.976,-38.80465566
869.105,-38.70209516
869.234,-45.29953442
869.363,-17.39699822
869.493,-20.99444981
869.622,-35.59184037
869.751,-28.48930417
869.880,-25.28676797
870.009,-26.58418282
870.138,-32.38163441
870.267,-41.57904938
870.396,-11.97647656
870.525,-20.67395256
870.654,-39.17136753
870.783,-27.96881901
870.912,-34.76625839
871.041,-50.46369778
871.170,-32.06111275
871.299,-33.55858875
871.428,-37.65602814
871.557,-35.4534309
871.686,-43.75088249
871.815,-27.14830967
871.944,-32.14576126
872.073,-25.34323715
872.202,-32.04066432
872.331,-22.73806709
872.460,-37.73553089
872.589,-22.73298248
872.717,-30.93038524
872.846,-27.82787333
872.975,-35.72526389
873.104,-38.12271548
873.233,-45.62019149
873.362,-32.11763087
873.491,-24.81507026
873.620,-28.81248523
873.748,-58.50992461
873.877,-13.50738841
874.006,-32.50480338
874.135,-24.00223044
874.264,-35.19970644
874.393,-13.597097
874.521,-28.39453638
874.650,-45.69198798
874.779,-21.28945177
874.908,-23.98689104
875.037,-34.8842938
875.165,-29.18178202
875.294,-44.17920919
875.423,-35.67661196
875.552,-42.97410017
875.680,-38.27149072
875.809,-23.16895452
875.938,-40.5663817
876.066,-36.96379667
876.195,-37.76126047
876.324,-25.65873636
876.453,-34.55613912
876.581,-24.1535663
876.710,-42.05105451
876.839,-32.64845727
876.967,-19.44588445
877.096,-42.04336034
877.225,-28.04078751
877.353,-45.93821469
877.482,-21.0356907
877.610,-37.43310567
877.739,-33.33054505
877.868,-39.32800885
877.996,-36.42539941
878.125,-24.52288762
878.253,-22.520327
878.382,-33.31776627
878.511,-36.01520565
878.639,-37.21260842
878.768,-45.31006001
878.896,-30.8075116
879.025,-36.90496319
879.153,-38.40236584
879.282,-28.89984184
879.410,-28.29726902
879.539,-37.69468399
879.667,-24.19214779
879.796,-24.98955055
879.924,-41.08700202
880.053,-41.48446594
880.181,-7.181880911
880.310,-37.07935692
880.438,-40.67678397
880.567,-28.47422336
880.695,-33.77162612
880.824,-26.26910213
880.952,-32.46652931
881.080,-28.0639809
881.209,-20.56143237
881.337,-29.75884734
881.466,-41.95629893
881.594,-25.65373832
881.722,-17.65116549
881.851,-45.54859267
881.979,-33.34606856
882.107,-17.54348353
882.236,-36.84091082
882.364,-48.338338
882.492,-36.93580168
882.621,-20.73322886
882.749,-29.23068045
882.877,-41.12811983
883.006,-52.02558363
883.134,-35.2229864
883.262,-18.42045008
883.391,-33.91787725
883.519,-29.71531664
883.647,-26.41278044
883.775,-25.41017099
883.904,-44.10765915
884.032,-28.5050497
884.160,-33.10252571
884.288,-25.2999162
884.417,-18.09740448
884.545,-37.29483165
884.673,-31.99229545
884.801,-37.08969816
884.929,-28.28716195
885.058,-21.28460134
885.186,-36.58202846
885.314,-37.17946784
885.442,-34.67693164
885.570,-20.07433434
885.698,-33.77178593
885.827,-29.86922532
885.955,-37.36667685
886.083,-29.26410403
886.211,-20.66154341
886.339,-30.85898274
886.467,-21.55642212
886.595,-21.05383715
886.723,-29.95130095
886.851,-50.84875248
886.979,-41.44615525
887.108,-22.54363125
887.236,-29.34107058
887.364,-25.13852217
887.492,-4.635937138
887.620,-31.33337646
887.748,-14.53082805
887.876,-40.62825523
888.004,-40.82570676
888.132,-43.42312173
888.260,-40.52059774
888.388,-16.21797603
888.516,-27.71543983
888.644,-59.31289142
888.772,-26.41030645
888.900,-34.60777019
889.028,-28.10519737
889.155,-31.00262454
889.283,-41.0001127
889.411,-48.49750325
889.539,-48.99496705
889.667,-28.59240638
889.795,-29.68985797
889.923,-30.68729735
890.051,-28.18471226
890.179,-37.18218827
890.307,-29.97962765
890.434,-45.07706698
890.562,-36.07446974
890.690,-23.67193354
890.818,-43.76938507
890.946,-36.36682452
891.074,-32.36423949
891.202,-17.86166666
891.329,-30.95910599
891.457,-30.25658199
891.585,-34.85402138
891.713,-37.55141188
891.840,-38.24886347
891.968,-25.04629064
892.096,-23.0437788
892.224,-8.041205974
892.352,-32.23863315
892.479,-22.83603586
892.607,-41.63349965
892.735,-37.13097566
892.862,-32.62840278
892.990,-32.52582995
893.118,-40.72329381
893.246,-33.92069658
893.373,-37.11814811
893.501,-33.71558749
893.629,-27.91300246
893.756,-18.31047841
893.884,-32.30788117
894.012,-32.30534497
894.139,-46.0027843
894.267,-38.10024809
894.395,-27.79765086
894.522,-39.19510239
894.650,-27.39252957
894.777,-26.58998116
894.905,-32.68743269
895.033,-33.18483545
895.160,-17.58229925
895.288,-24.3797387
895.415,-20.97716581
895.543,-32.67461741
895.670,-26.97204458
895.798,-41.46952053
895.925,-29.9669355
896.053,-43.2643993
896.181,-43.56178979
896.308,-31.55925359
896.436,-41.35670518
896.563,-3.554071267
896.691,-46.3515961
896.818,-38.74899886
896.945,-46.84642604
897.073,-17.14390199
897.200,-39.64130475
897.328,-41.33876855
897.455,-29.03622014
897.583,-29.73365953
897.710,-34.43111112
897.838,-33.72851382
897.965,-23.12597762
898.092,-20.02338038
898.220,-36.52084418
898.347,-13.4182713
898.475,-19.9157473
898.602,-9.813186689
898.729,-29.01057719
898.857,-29.20804098
898.984,-35.20545595
899.111,-23.3029319
899.239,-47.40037129
899.366,-26.49777405
899.493,-15.29524999
899.621,-26.29265282
899.748,-36.59012882
899.875,-32.08753159
900.003,-36.98498312
900.130,-28.9824225
900.257,-59.77989851
900.384,-42.37730121
900.512,-25.77472839
900.639,-12.77213115
900.766,-34.4696071
900.893,-32.66705869
901.021,-27.26451028
901.148,-30.16197402
901.275,-33.35940126
901.402,-33.55682838
901.529,-31.65429217
901.657,-36.35171935
901.784,-52.04915868
901.911,-43.14661027
902.038,-19.64401303
902.165,-17.74144015
902.293,-28.23888564
902.420,-17.93634333
902.547,-35.73377051
902.674,-32.0312221
902.801,-22.52863701
902.928,-40.82612522
903.055,-35.12356461
903.182,-33.42099173
903.309,-15.01844332
903.437,-40.21585829
903.564,-45.31328547
903.691,-25.11071264
903.818,-46.70815197
903.945,-29.90559135
904.072,-26.70305515
904.199,-19.70048227
904.326,-25.89790945
904.453,-32.79539766
904.580,-35.89278822
904.707,-31.09021539
904.834,-37.48766692
904.961,-32.28515514
905.088,-39.48257011
905.215,-31.68002164
905.342,-25.37746102
905.469,-53.7748882
905.596,-15.172352
905.723,-33.66977918
905.850,-27.6672185
905.977,-33.06465789
906.104,-30.36206065
906.230,-15.2595366
906.357,-39.65698819
906.484,-23.05439095
906.611,-26.85181807
906.738,-21.14929413
906.865,-43.34672125
906.992,-35.34413622
907.119,-28.34162443
907.245,-19.03906376
907.372,-37.93645432
907.499,-35.1338937
907.626,-43.03135744
907.753,-26.12879688
907.880,-19.52624842
908.006,-43.1236878
908.133,-22.22113939
908.260,-30.21856651
908.387,-39.81600589
908.514,-23.81342086
908.640,-32.21086022
908.767,-31.80832399
908.894,-18.00577561
909.021,-33.70319055
909.147,-45.10061773
909.274,-37.79805708
909.401,-30.29550864
909.527,-38.39292361
909.654,-15.1904118
909.781,-25.58785115
909.908,-25.08526615
910.034,-26.3826933
910.161,-38.48014489
910.288,-24.67758424
910.414,-24.47503581
910.541,-30.07245078
910.667,-26.26989013
910.794,-18.1673539
910.921,-16.16479328
911.047,-33.96219605
911.174,-29.35967205
911.301,-21.2570992
911.427,-32.65453856
911.554,-25.25197794
911.680,-37.24940509
911.807,-26.34683224
911.933,-20.34429603
912.060,-27.44175983
912.187,-38.03915039
912.313,-38.73662636
912.440,-21.83406572
912.566,-31.9314929
912.693,-40.52894446
912.819,-29.42631057
912.946,-37.52378658
913.072,-33.62125035
913.199,-17.11870197
913.325,-34.81614132
913.452,-28.21354405
913.578,-36.31103227
913.705,-46.70847162
913.831,-49.30587436
913.957,-48.00331374
914.084,-19.10077751
914.210,-40.89820472
914.337,-38.09565628
914.463,-35.99310784
914.590,-13.49053502
914.716,-34.68794996
914.842,-41.38541373
914.969,-33.08281649
915.095,-33.38026805
915.221,-26.97771964
915.348,-27.27513461
915.474,-37.37257397
915.600,-44.17001335
915.727,-34.96745271
915.853,-44.26489209
915.979,-33.26235586
916.106,-19.8597708
916.232,-36.75725901
916.358,-25.3546984
916.485,-23.65213778
916.611,-39.84957714
916.737,-37.64696766
916.863,-18.34446808
916.990,-37.74185861
917.116,-39.03933459
917.242,-25.03672514
917.368,-39.13417673
917.495,-31.9316405
917.621,-24.32906765
917.747,-30.52653145
917.873,-48.22393421
917.999,-34.72138577
918.126,-43.91884954
918.252,-10.51625231
918.378,-19.51369169
918.504,-26.81114325
918.630,-44.4085704
918.756,5.393965803
918.882,-25.80346137
919.009,-38.00090073
919.135,-38.79831567
919.261,-24.29577947
919.387,-29.99320665
919.513,-35.39067041
919.639,-25.58807315
919.765,-24.18551253
919.891,-31.48297633
920.017,-32.18039127
920.143,-26.87784283
920.269,-21.17528222
920.396,-23.9727216
920.522,-31.87016096
920.648,-37.96761252
920.774,-34.66507632
920.900,-27.86252788
921.026,-24.95991844
921.152,-39.8573578
921.278,-32.15478497
921.404,-35.95226094
921.530,-35.94966371
921.655,-40.44710308
921.781,-33.44456686
921.907,-32.24203063
922.033,-56.13947001
922.159,-26.83687276
922.285,-28.63429992
922.411,-36.53176369
922.537,-33.42922749
922.663,-20.72663024
922.789,-24.62409402
922.915,-34.12153338
923.041,-39.51893613
923.166,-42.21637551
923.292,-26.61382709
923.418,-38.81127865
923.544,-41.10874243
923.670,-31.6061574
923.796,-41.20359677
923.921,-26.40103613
924.047,-26.69849991
924.173,-23.59589047
924.299,-31.89335425
924.425,-41.89078141
924.550,-44.08820856
924.676,-43.28564795
924.802,-34.08312394
924.928,-48.38058772
925.053,-38.17797825
925.179,-38.77540542
925.305,-32.97284478
925.431,-34.67032078
925.556,-35.46773572
925.682,-41.4651629
925.808,-37.36260226
925.934,-55.96006606
926.059,-38.85751762
926.185,-43.054957
926.311,-37.05240856
926.436,-51.94984795
926.562,-17.74725068
926.688,-12.84471448
926.813,-31.44214163
926.939,-43.7395932
927.064,-23.23703258
927.190,-27.33443532
927.316,-25.83192353
927.441,-33.12936289
927.567,-31.52679006
927.692,-27.0241928
927.818,-19.62163218
927.944,-22.81908375
928.069,-23.31655974
928.195,-24.21395028
928.320,-25.81141407
928.446,-34.60885343
928.571,-39.6062806
928.697,-26.00371997
928.822,-30.90117155
928.948,-19.39862312
929.073,-47.99603808
929.199,-23.99351407
929.324,-24.59091682
929.450,-28.08834398
929.575,-42.58583218
929.701,-23.08322272
929.826,-38.08066209
929.952,-40.17815028
930.077,-37.37556524
930.202,-32.57302902
930.328,-31.87045618
930.453,-22.26790776
930.579,-36.96533492
930.704,-33.5627865
930.829,-25.56022587
930.955,-23.45761641
931.080,-30.25506799
931.206,-44.15254398
931.331,-35.44993452
931.456,-15.24738609
931.582,-37.54481326
931.707,-29.04230145
931.832,-34.4397042
931.958,-26.93714357
932.083,-46.23457074
932.208,-20.53202231
932.333,-33.82948609
932.459,-32.72691326
932.584,-32.82434042
932.709,-30.22176758
932.835,-23.11921916
932.960,-23.7166097
933.085,-13.31667074
933.210,-39.71668294
933.335,-38.01669515
933.461,-24.51668294
933.586,-32.31669515
933.711,-26.11667074
933.836,-30.91668294
933.962,-24.21667074
934.087,-32.41668294
934.212,-31.01664632
934.337,-41.41669515
934.462,-25.21665853
934.587,-49.01667074
934.712,-30.61665853
934.838,-32.01667074
934.963,-39.11669515
935.088,-31.91668294
935.213,-33.71667074
935.338,-24.31665853
935.463,-28.81668294
935.588,-27.01665853
