Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],
657.123,-29.94796967
657.262,-42.28314032
657.402,-50.8322287
657.542,-37.99481301
657.681,-49.51581568
657.821,-26.23455357
657.961,-26.7158462
658.100,-34.10766034
658.240,-35.3158401
658.380,-22.63799204
658.519,-10.4117103
658.659,-41.91054177
658.798,-34.76438975
658.938,-23.7755608
659.078,-40.76841578
659.217,-39.12456984
659.357,-37.86553387
659.496,-46.71996893
659.636,-20.45268044
659.775,-38.46317286
659.915,-29.82869915
660.055,-51.65509686
660.194,-36.88071827
660.334,-36.96500124
660.473,-8.467858738
660.613,-21.54269671
660.752,-21.40940985
660.892,-33.22813649
661.031,-35.19367499
661.171,-39.90999741
661.310,-38.98540415
661.450,-30.48366684
661.589,-32.7158462
661.729,-38.12111916
661.868,-32.43395428
662.008,-45.07254509
662.147,-23.68714146
662.287,-41.2725573
662.426,-42.99894185
662.566,-34.37026905
662.705,-30.59825148
662.844,-13.51228566
662.984,-37.67620186
663.123,-38.135716
663.263,-36.51113543
663.402,-35.7783873
663.541,-15.61995673
663.681,-26.30185475
663.820,-41.45742173
663.960,-12.44210963
664.099,-34.14798188
664.238,-29.75440602
664.378,-31.79710736
664.517,-38.95325579
664.656,-18.48540415
664.796,-30.29472169
664.935,-10.84270892
665.075,-54.99426207
665.214,-40.52041611
665.353,-39.10640635
665.492,-45.14510092
665.632,-38.87839951
665.771,-38.49299635
665.910,-30.56028485
666.050,-37.45444264
666.189,-32.65439381
666.328,-69.82352337
666.468,-43.43455357
666.607,-47.5415831
666.746,-30.319418
666.885,-34.86373553
667.025,-43.67373146
667.164,-32.09767661
667.303,-49.47258172
667.442,-32.04853892
667.582,-39.56314845
667.721,-26.18485369
667.860,-29.01576075
667.999,-53.84388356
668.138,-52.5755486
668.278,-31.41639008
668.417,-50.49897847
668.556,-50.36497683
668.695,-35.79412217
668.834,-30.91639008
668.974,-30.98013682
669.113,-38.55381846
669.252,-43.67957415
669.391,-46.50999741
